ano,mes,unidade,especialidade,leitos_disponiveis,taxa_ocupacao,internacoes,tempo_medio_internacao_dias,taxa_reinternacao_30d,obitos,faixa_etaria_predominante,tipo_internacao
2023,6,Hospital Clínica Esperança,Cardiologia,50,0.941,98,6.0,0.11,2,50-64,Eletiva
2023,6,Hospital Clínica Esperança,Obstetrícia,72,0.822,111,10.3,0.047,2,65+,Urgência
2023,6,Hospital Hospital do Coração,Pediatria,62,0.808,127,8.5,0.094,5,30-49,Urgência
2023,6,Hospital Hospital do Coração,Obstetrícia,57,0.622,73,5.7,0.074,1,50-64,Urgência
2023,6,Hospital Hospital do Coração,Clínica Médica,29,0.931,63,6.0,0.114,1,65+,Urgência
2023,6,Hospital Hospital do Coração,Cirurgia Geral,22,0.894,33,4.2,0.113,0,0-14,Eletiva
2023,6,Hospital Hospital do Coração,Cardiologia,42,0.562,42,5.5,0.12,0,65+,Urgência
2023,6,Hospital Hospital do Coração,Oncologia,31,0.738,58,3.6,0.046,2,15-29,Urgência
2023,6,Hospital Oncológico,Neurologia,50,0.74,94,4.5,0.021,2,30-49,Eletiva
2023,6,Hospital Oncológico,Clínica Médica,64,0.666,86,11.1,0.05,1,0-14,Urgência
2023,6,Hospital Oncológico,Obstetrícia,74,0.791,146,3.7,0.02,4,30-49,Eletiva
2023,6,Hospital Oncológico,Ortopedia,69,0.87,111,1.7,0.1,2,50-64,Urgência
2023,6,Hospital Oncológico,Cardiologia,79,0.952,125,6.9,0.089,3,30-49,Urgência
2023,6,Hospital Infantil Anjo,Obstetrícia,44,0.914,93,8.1,0.096,4,30-49,Eletiva
2023,6,Hospital Infantil Anjo,Clínica Médica,32,0.794,58,2.8,0.084,1,0-14,Urgência
2023,6,Hospital Infantil Anjo,Oncologia,33,0.865,43,5.8,0.088,0,0-14,Urgência
2023,6,Hospital Infantil Anjo,Ortopedia,31,0.676,54,1.0,0.054,1,15-29,Urgência
2023,6,Hospital Ortopédico Plus,Obstetrícia,48,0.695,53,6.6,0.142,2,30-49,Urgência
2023,6,Hospital Ortopédico Plus,Cardiologia,27,0.761,47,5.5,0.153,1,30-49,Urgência
2023,6,Hospital Ortopédico Plus,Neurologia,44,0.787,97,4.6,,2,65+,Eletiva
2023,6,Hospital Ortopédico Plus,Cirurgia Geral,74,0.636,92,5.1,,1,0-14,Urgência
2023,6,Hospital Ortopédico Plus,Clínica Médica,79,0.881,107,4.5,0.064,4,30-49,Urgência
2023,6,Hospital Saúde Mental,Ortopedia,79,0.812,102,1.0,0.008,3,65+,Urgência
2023,6,Hospital Saúde Mental,Cardiologia,42,0.98,98,4.8,0.068,2,65+,Urgência
2023,6,Hospital Saúde Mental,Obstetrícia,80,0.932,123,8.4,0.051,3,30-49,Urgência
2023,6,Hospital Saúde Mental,Pediatria,50,0.723,106,10.1,0.093,3,15-29,Urgência
2023,7,Hospital São José,Oncologia,69,0.755,133,6.4,0.061,3,0-14,Urgência
2023,7,Hospital São José,Clínica Médica,42,0.845,56,8.0,0.086,2,15-29,Urgência
2023,7,Hospital São José,Ortopedia,67,0.804,124,1.0,0.149,4,15-29,Urgência
2023,7,Hospital Santa Casa,Clínica Médica,31,0.779,58,7.6,0.189,0,15-29,Urgência
2023,7,Hospital Santa Casa,Cirurgia Geral,50,0.704,56,,0.105,1,30-49,Eletiva
2023,7,Hospital Santa Casa,Ortopedia,48,0.734,94,1.0,0.065,4,65+,Urgência
2023,7,Hospital Regional Norte,Cirurgia Geral,37,0.98,100,8.1,0.046,2,65+,Eletiva
2023,7,Hospital Regional Norte,Clínica Médica,27,0.646,29,8.8,0.141,0,50-64,Urgência
2023,7,Hospital Regional Norte,Pediatria,21,0.769,30,5.5,0.024,1,0-14,Urgência
2023,7,Hospital Regional Norte,Ortopedia,37,0.872,49,3.6,0.048,2,15-29,Eletiva
2023,7,Hospital Regional Norte,Cardiologia,44,0.851,59,7.9,0.063,2,30-49,Urgência
2023,7,Hospital Regional Sul,Cardiologia,41,0.775,88,2.1,0.099,0,0-14,Urgência
2023,7,Hospital Regional Sul,Neurologia,55,0.654,90,8.1,0.139,0,50-64,Urgência
2023,7,Hospital Regional Sul,Oncologia,56,0.761,80,1.3,0.124,2,15-29,Eletiva
2023,7,Hospital Regional Sul,Cirurgia Geral,78,0.98,223,5.9,0.106,7,65+,Urgência
2023,7,Hospital Regional Sul,Clínica Médica,41,0.77,60,5.2,0.076,2,65+,Urgência
2023,7,Hospital Universitário,Cardiologia,40,0.92,79,1.3,0.085,2,0-14,Urgência
2023,7,Hospital Universitário,Oncologia,50,0.701,74,3.1,0.066,2,65+,Urgência
2023,7,Hospital Universitário,Obstetrícia,24,0.714,45,6.2,0.077,2,15-29,Eletiva
2023,7,Hospital Municipal Centro,Clínica Médica,31,0.705,51,1.0,0.141,1,0-14,Urgência
2023,7,Hospital Municipal Centro,Cirurgia Geral,36,0.98,97,6.0,0.068,2,15-29,Urgência
2023,7,Hospital Municipal Centro,Oncologia,26,0.915,53,6.8,0.083,2,30-49,Urgência
2023,7,Hospital Municipal Centro,Obstetrícia,24,0.646,26,1.5,0.047,1,30-49,Urgência
2023,7,Hospital Municipal Leste,Oncologia,43,0.98,120,7.1,0.134,3,30-49,Urgência
2023,7,Hospital Municipal Leste,Pediatria,80,0.85,105,10.1,0.074,1,0-14,Urgência
2023,7,Hospital Municipal Leste,Cardiologia,79,0.955,226,5.3,0.036,2,65+,Urgência
2023,7,Hospital Municipal Leste,Clínica Médica,74,0.955,170,2.4,0.054,2,30-49,Urgência
2023,7,Hospital Municipal Leste,Cirurgia Geral,32,0.851,50,3.7,0.083,2,30-49,Eletiva
2023,7,Hospital Maternidade Vida,Obstetrícia,76,0.759,134,6.0,0.114,4,50-64,Eletiva
2023,7,Hospital Maternidade Vida,Oncologia,48,0.82,107,3.7,0.171,2,15-29,Urgência
2023,7,Hospital Maternidade Vida,Clínica Médica,63,0.744,88,4.8,0.072,3,0-14,Urgência
2023,7,Hospital Maternidade Vida,Cirurgia Geral,46,0.732,75,5.5,0.1,1,15-29,Urgência
2023,7,Hospital Maternidade Vida,Ortopedia,20,0.862,45,7.8,0.069,0,0-14,Eletiva
2023,7,Hospital Maternidade Vida,Pediatria,75,0.925,175,6.1,0.101,5,65+,Urgência
2023,7,Hospital Pronto-Socorro 24h,Obstetrícia,38,0.98,106,9.1,0.034,1,0-14,Urgência
2023,7,Hospital Pronto-Socorro 24h,Cirurgia Geral,67,0.98,188,2.6,0.035,2,50-64,Urgência
2023,7,Hospital Pronto-Socorro 24h,Ortopedia,68,0.736,88,5.7,0.089,0,65+,Urgência
2023,7,Hospital Pronto-Socorro 24h,Cardiologia,29,0.928,55,3.5,0.057,0,50-64,Eletiva
2023,7,Hospital Pronto-Socorro 24h,Neurologia,52,0.783,108,3.5,0.085,5,0-14,Urgência
2023,7,Hospital Pronto-Socorro 24h,Pediatria,38,0.754,50,7.5,0.126,2,15-29,Urgência
2023,7,Hospital Clínica Esperança,Obstetrícia,27,0.767,38,8.3,0.126,2,30-49,Urgência
2023,7,Hospital Clínica Esperança,Clínica Médica,79,0.811,105,7.5,0.035,2,15-29,Urgência
2023,7,Hospital Clínica Esperança,Pediatria,58,0.98,131,1.9,0.081,3,0-14,Urgência
2023,7,Hospital Clínica Esperança,Oncologia,33,0.742,52,11.5,0.06,1,50-64,Urgência
2023,7,Hospital Clínica Esperança,Cirurgia Geral,78,0.945,203,8.0,0.04,7,30-49,Urgência
2023,7,Hospital Hospital do Coração,Cardiologia,42,0.866,66,1.6,0.101,2,30-49,Urgência
2023,7,Hospital Hospital do Coração,Obstetrícia,49,0.702,91,3.3,0.071,1,0-14,Urgência
2023,7,Hospital Hospital do Coração,Neurologia,26,0.98,50,3.7,0.112,0,0-14,Urgência
2023,7,Hospital Hospital do Coração,Clínica Médica,35,0.876,89,7.3,0.065,1,15-29,Urgência
2023,7,Hospital Oncológico,Oncologia,60,0.98,163,1.2,0.08,4,0-14,Urgência
2023,7,Hospital Oncológico,Pediatria,55,0.655,56,3.0,0.059,0,65+,Eletiva
2023,7,Hospital Oncológico,Cirurgia Geral,60,0.714,125,8.0,0.135,1,30-49,Urgência
2023,7,Hospital Oncológico,Obstetrícia,51,0.835,86,3.1,0.062,2,0-14,Urgência
2023,7,Hospital Infantil Anjo,Oncologia,49,0.97,96,4.5,0.063,3,50-64,Urgência
2023,7,Hospital Infantil Anjo,Pediatria,58,0.725,81,6.5,0.0,2,50-64,Urgência
2023,7,Hospital Infantil Anjo,Cirurgia Geral,55,0.813,88,3.6,0.046,3,50-64,Urgência
2023,7,Hospital Infantil Anjo,Ortopedia,78,0.93,132,6.5,,3,50-64,Urgência
2023,7,Hospital Infantil Anjo,Clínica Médica,34,0.735,45,4.8,0.011,0,65+,Urgência
2023,7,Hospital Infantil Anjo,Cardiologia,28,0.781,56,5.2,0.086,1,30-49,Urgência
2023,7,Hospital Ortopédico Plus,Clínica Médica,43,0.46,54,3.9,0.03,2,30-49,Eletiva
2023,7,Hospital Ortopédico Plus,Cardiologia,78,0.713,129,7.3,0.08,4,0-14,Urgência
2023,7,Hospital Ortopédico Plus,Cirurgia Geral,52,0.689,62,7.2,0.071,2,15-29,Urgência
2023,7,Hospital Saúde Mental,Cirurgia Geral,72,0.794,93,3.5,0.137,3,50-64,Urgência
2023,7,Hospital Saúde Mental,Neurologia,20,0.793,45,2.4,0.124,1,50-64,Eletiva
2023,7,Hospital Saúde Mental,Ortopedia,73,0.718,104,4.2,0.071,3,30-49,Urgência
2023,7,Hospital Saúde Mental,Obstetrícia,32,0.98,74,9.4,0.05,3,15-29,Urgência
2023,7,Hospital Saúde Mental,Oncologia,55,0.782,109,7.5,0.041,3,50-64,Urgência
2023,8,Hospital São José,Cirurgia Geral,45,0.737,73,,0.107,2,15-29,Urgência
2023,8,Hospital São José,Ortopedia,26,0.644,48,4.9,0.066,1,50-64,Urgência
2023,8,Hospital São José,Oncologia,53,0.694,67,2.3,0.083,1,30-49,Urgência
2023,8,Hospital São José,Cardiologia,73,0.782,133,7.3,0.076,4,15-29,Urgência
2023,8,Hospital São José,Clínica Médica,54,0.416,41,5.5,0.035,1,65+,Urgência
2023,8,Hospital Santa Casa,Neurologia,44,0.734,73,5.8,0.099,2,0-14,Urgência
2023,8,Hospital Santa Casa,Obstetrícia,76,0.655,134,6.2,0.014,4,65+,Urgência
2023,8,Hospital Santa Casa,Clínica Médica,45,0.78,105,5.6,0.065,0,30-49,Urgência
2023,8,Hospital Regional Norte,Pediatria,71,0.577,93,2.9,,4,30-49,Eletiva
2023,8,Hospital Regional Norte,Cirurgia Geral,30,0.497,22,4.8,0.06,0,0-14,Urgência
2023,8,Hospital Regional Norte,Oncologia,39,0.696,44,3.9,0.063,1,65+,Urgência
2023,8,Hospital Regional Norte,Cardiologia,58,0.782,106,7.4,0.088,5,15-29,Urgência
2023,8,Hospital Regional Norte,Neurologia,38,0.824,74,1.0,0.061,3,50-64,Urgência
2023,8,Hospital Regional Sul,Cirurgia Geral,66,0.736,113,7.0,0.114,4,50-64,Urgência
2023,8,Hospital Regional Sul,Cardiologia,56,0.742,79,2.2,0.109,0,50-64,Eletiva
2023,8,Hospital Regional Sul,Oncologia,30,0.807,44,5.5,0.13,0,15-29,Eletiva
2023,8,Hospital Regional Sul,Clínica Médica,50,0.795,113,3.9,0.125,4,50-64,Urgência
2023,8,Hospital Universitário,Obstetrícia,45,0.635,63,7.2,0.062,2,65+,Urgência
2023,8,Hospital Universitário,Pediatria,76,0.654,86,4.4,0.058,1,15-29,Urgência
2023,8,Hospital Universitário,Cardiologia,55,0.547,56,6.9,0.142,2,30-49,Eletiva
2023,8,Hospital Universitário,Clínica Médica,21,0.877,48,1.8,0.056,2,65+,Eletiva
2023,8,Hospital Universitário,Cirurgia Geral,44,0.524,68,,0.093,2,15-29,Urgência
2023,8,Hospital Universitário,Neurologia,57,0.7,81,6.5,0.078,5,65+,Urgência
2023,8,Hospital Municipal Centro,Cardiologia,45,0.898,75,6.6,0.005,0,0-14,Urgência
2023,8,Hospital Municipal Centro,Obstetrícia,58,0.626,80,3.4,0.127,0,0-14,Urgência
2023,8,Hospital Municipal Centro,Ortopedia,43,0.97,72,6.5,0.073,0,15-29,Urgência
2023,8,Hospital Municipal Leste,Cirurgia Geral,74,0.39,51,3.5,0.074,1,30-49,Eletiva
2023,8,Hospital Municipal Leste,Clínica Médica,77,0.911,143,5.2,0.139,4,50-64,Urgência
2023,8,Hospital Municipal Leste,Ortopedia,24,0.791,32,9.5,0.077,1,0-14,Urgência
2023,8,Hospital Municipal Leste,Neurologia,58,0.765,78,8.3,0.078,0,0-14,Urgência
2023,8,Hospital Municipal Leste,Pediatria,37,0.664,54,5.0,0.089,1,50-64,Urgência
2023,8,Hospital Municipal Leste,Cardiologia,27,0.786,34,4.7,0.057,1,0-14,Eletiva
2023,8,Hospital Maternidade Vida,Ortopedia,49,0.888,81,7.5,0.11,0,15-29,Eletiva
2023,8,Hospital Maternidade Vida,Obstetrícia,39,0.897,61,6.8,0.102,2,15-29,Eletiva
2023,8,Hospital Maternidade Vida,Pediatria,37,0.776,55,4.5,0.07,1,50-64,Urgência
2023,8,Hospital Pronto-Socorro 24h,Obstetrícia,73,0.566,64,2.0,0.1,1,65+,Eletiva
2023,8,Hospital Pronto-Socorro 24h,Neurologia,64,0.562,90,7.0,0.071,3,65+,Urgência
2023,8,Hospital Pronto-Socorro 24h,Oncologia,25,0.638,29,5.4,0.074,1,65+,Eletiva
2023,8,Hospital Pronto-Socorro 24h,Cardiologia,50,0.822,84,8.1,0.042,3,0-14,Urgência
2023,8,Hospital Pronto-Socorro 24h,Ortopedia,64,0.81,147,6.9,0.105,6,30-49,Urgência
2023,8,Hospital Clínica Esperança,Obstetrícia,54,0.73,106,6.0,0.03,3,50-64,Urgência
2023,8,Hospital Clínica Esperança,Pediatria,50,0.766,78,3.9,0.048,3,30-49,Urgência
2023,8,Hospital Clínica Esperança,Cirurgia Geral,79,0.866,195,2.5,0.038,5,30-49,Urgência
2023,8,Hospital Clínica Esperança,Ortopedia,57,0.861,141,6.0,0.158,0,65+,Eletiva
2023,8,Hospital Hospital do Coração,Pediatria,25,0.646,43,9.5,0.057,1,0-14,Eletiva
2023,8,Hospital Hospital do Coração,Obstetrícia,32,0.795,41,4.1,0.082,1,0-14,Eletiva
2023,8,Hospital Hospital do Coração,Oncologia,29,0.627,37,1.1,0.044,1,50-64,Urgência
2023,8,Hospital Hospital do Coração,Clínica Médica,64,0.752,99,8.2,0.051,3,0-14,Urgência
2023,8,Hospital Oncológico,Obstetrícia,69,0.674,116,7.3,0.118,1,65+,Urgência
2023,8,Hospital Oncológico,Neurologia,42,0.523,52,5.8,0.09,2,15-29,Urgência
2023,8,Hospital Oncológico,Cirurgia Geral,43,0.6,62,9.4,0.081,0,15-29,Eletiva
2023,8,Hospital Oncológico,Ortopedia,51,0.751,82,7.1,0.049,3,50-64,Eletiva
2023,8,Hospital Infantil Anjo,Cardiologia,36,0.841,52,4.8,0.049,0,50-64,Urgência
2023,8,Hospital Infantil Anjo,Ortopedia,42,0.698,81,4.4,0.082,2,30-49,Eletiva
2023,8,Hospital Infantil Anjo,Obstetrícia,56,0.537,45,5.3,0.046,0,50-64,Urgência
2023,8,Hospital Infantil Anjo,Neurologia,39,0.544,35,,0.111,0,65+,Urgência
2023,8,Hospital Infantil Anjo,Clínica Médica,69,0.613,97,5.9,0.034,4,50-64,Urgência
2023,8,Hospital Ortopédico Plus,Pediatria,80,0.867,124,4.2,0.105,0,50-64,Urgência
2023,8,Hospital Ortopédico Plus,Clínica Médica,23,0.687,44,5.7,0.068,1,65+,Urgência
2023,8,Hospital Ortopédico Plus,Oncologia,36,0.559,53,7.2,0.111,1,30-49,Urgência
2023,8,Hospital Saúde Mental,Clínica Médica,27,0.7,49,6.0,0.08,1,0-14,Eletiva
2023,8,Hospital Saúde Mental,Ortopedia,66,0.806,151,7.8,0.055,6,65+,Eletiva
2023,8,Hospital Saúde Mental,Pediatria,78,0.824,167,1.3,0.036,4,0-14,Urgência
2023,8,Hospital Saúde Mental,Obstetrícia,43,0.88,97,6.3,0.087,2,65+,Urgência
2023,8,Hospital Saúde Mental,Oncologia,41,0.899,78,3.7,0.177,2,30-49,Urgência
2023,8,Hospital Saúde Mental,Cardiologia,73,0.98,192,2.1,0.0,1,65+,Eletiva
2023,9,Hospital São José,Obstetrícia,33,0.729,63,2.8,0.086,1,0-14,Urgência
2023,9,Hospital São José,Cardiologia,78,0.761,89,7.4,0.099,4,15-29,Urgência
2023,9,Hospital São José,Ortopedia,37,0.514,46,6.5,0.103,1,30-49,Eletiva
2023,9,Hospital Santa Casa,Cardiologia,58,0.794,112,2.6,0.061,4,65+,Urgência
2023,9,Hospital Santa Casa,Obstetrícia,41,0.66,58,7.4,0.016,2,15-29,Eletiva
2023,9,Hospital Santa Casa,Neurologia,63,0.626,98,7.1,0.065,2,50-64,Urgência
2023,9,Hospital Regional Norte,Ortopedia,43,0.653,61,9.4,0.057,1,65+,Eletiva
2023,9,Hospital Regional Norte,Obstetrícia,59,0.644,113,7.6,0.187,4,65+,Urgência
2023,9,Hospital Regional Norte,Cardiologia,35,0.614,44,7.7,0.099,1,50-64,Eletiva
2023,9,Hospital Regional Sul,Cirurgia Geral,75,0.832,162,9.1,0.047,6,15-29,Urgência
2023,9,Hospital Regional Sul,Cardiologia,77,0.635,99,4.2,0.145,4,30-49,Urgência
2023,9,Hospital Regional Sul,Pediatria,34,0.809,60,3.2,0.1,0,15-29,Urgência
2023,9,Hospital Regional Sul,Oncologia,38,0.946,95,5.6,0.046,1,0-14,Urgência
2023,9,Hospital Universitário,Neurologia,59,0.397,56,1.0,0.069,0,30-49,Eletiva
2023,9,Hospital Universitário,Ortopedia,30,0.597,29,4.3,0.035,1,50-64,Eletiva
2023,9,Hospital Universitário,Cirurgia Geral,74,0.834,159,4.1,0.083,7,15-29,Urgência
2023,9,Hospital Universitário,Clínica Médica,28,0.652,33,10.6,0.051,1,65+,Urgência
2023,9,Hospital Universitário,Obstetrícia,35,0.813,64,1.0,0.122,2,30-49,Eletiva
2023,9,Hospital Universitário,Cardiologia,35,0.421,22,7.0,0.139,0,65+,Urgência
2023,9,Hospital Municipal Centro,Cirurgia Geral,69,0.437,77,1.0,0.011,3,0-14,Urgência
2023,9,Hospital Municipal Centro,Neurologia,71,0.541,101,8.3,0.038,4,65+,Urgência
2023,9,Hospital Municipal Centro,Ortopedia,47,0.733,95,4.4,0.083,0,0-14,Eletiva
2023,9,Hospital Municipal Centro,Pediatria,43,0.627,77,6.7,0.088,1,0-14,Urgência
2023,9,Hospital Municipal Centro,Clínica Médica,61,0.674,105,2.9,0.081,0,30-49,Urgência
2023,9,Hospital Municipal Centro,Cardiologia,64,0.521,85,7.0,0.031,1,15-29,Eletiva
2023,9,Hospital Municipal Leste,Clínica Médica,65,0.646,72,11.3,0.05,1,50-64,Urgência
2023,9,Hospital Municipal Leste,Cirurgia Geral,29,0.713,35,1.6,0.07,1,15-29,Urgência
2023,9,Hospital Municipal Leste,Pediatria,74,0.744,130,,0.076,7,65+,Urgência
2023,9,Hospital Municipal Leste,Cardiologia,50,0.666,67,4.5,0.124,3,30-49,Urgência
2023,9,Hospital Municipal Leste,Obstetrícia,44,0.812,62,3.3,0.055,1,50-64,Urgência
2023,9,Hospital Maternidade Vida,Obstetrícia,33,0.736,64,7.5,0.094,0,30-49,Urgência
2023,9,Hospital Maternidade Vida,Cirurgia Geral,49,0.565,42,4.0,0.078,0,65+,Eletiva
2023,9,Hospital Maternidade Vida,Pediatria,67,0.772,108,9.0,0.109,4,0-14,Urgência
2023,9,Hospital Pronto-Socorro 24h,Clínica Médica,53,0.721,99,7.4,0.059,0,15-29,Eletiva
2023,9,Hospital Pronto-Socorro 24h,Ortopedia,64,0.705,133,4.0,0.077,5,15-29,Urgência
2023,9,Hospital Pronto-Socorro 24h,Cardiologia,77,0.84,102,3.8,0.087,5,65+,Urgência
2023,9,Hospital Clínica Esperança,Cirurgia Geral,50,0.757,68,6.2,0.053,1,50-64,Urgência
2023,9,Hospital Clínica Esperança,Cardiologia,56,0.847,135,5.7,0.072,1,15-29,Urgência
2023,9,Hospital Clínica Esperança,Clínica Médica,20,0.719,27,8.1,0.056,0,50-64,Urgência
2023,9,Hospital Clínica Esperança,Pediatria,80,0.663,121,4.0,0.047,5,65+,Urgência
2023,9,Hospital Clínica Esperança,Obstetrícia,60,0.413,72,8.0,0.045,2,65+,Urgência
2023,9,Hospital Clínica Esperança,Ortopedia,51,0.743,81,6.3,0.049,5,50-64,Urgência
2023,9,Hospital Hospital do Coração,Ortopedia,33,0.684,59,7.5,0.02,2,65+,Eletiva
2023,9,Hospital Hospital do Coração,Neurologia,56,0.67,67,3.5,0.06,2,15-29,Eletiva
2023,9,Hospital Hospital do Coração,Clínica Médica,40,0.98,97,3.6,0.097,0,30-49,Eletiva
2023,9,Hospital Hospital do Coração,Cirurgia Geral,79,0.697,151,11.3,0.056,5,30-49,Urgência
2023,9,Hospital Oncológico,Cardiologia,68,0.758,108,5.2,0.067,2,50-64,Urgência
2023,9,Hospital Oncológico,Ortopedia,21,0.754,39,4.0,0.077,2,0-14,Urgência
2023,9,Hospital Oncológico,Oncologia,47,0.747,82,3.4,0.089,3,65+,Urgência
2023,9,Hospital Oncológico,Neurologia,74,0.713,91,6.5,0.064,0,65+,Urgência
2023,9,Hospital Oncológico,Obstetrícia,80,0.756,150,5.4,0.047,0,50-64,Eletiva
2023,9,Hospital Oncológico,Clínica Médica,37,0.879,51,5.2,0.114,1,65+,Urgência
2023,9,Hospital Infantil Anjo,Cardiologia,69,0.695,134,1.0,0.036,2,65+,Urgência
2023,9,Hospital Infantil Anjo,Clínica Médica,48,0.725,91,8.8,0.077,4,30-49,Urgência
2023,9,Hospital Infantil Anjo,Ortopedia,28,0.726,54,4.6,0.072,0,30-49,Urgência
2023,9,Hospital Infantil Anjo,Cirurgia Geral,67,0.777,114,4.4,0.045,3,30-49,Urgência
2023,9,Hospital Infantil Anjo,Neurologia,58,0.72,70,5.0,0.046,2,50-64,Urgência
2023,9,Hospital Infantil Anjo,Oncologia,73,0.459,76,4.5,0.123,2,0-14,Urgência
2023,9,Hospital Ortopédico Plus,Cardiologia,25,0.926,53,4.8,0.103,0,0-14,Urgência
2023,9,Hospital Ortopédico Plus,Oncologia,59,0.674,64,4.2,0.05,0,50-64,Urgência
2023,9,Hospital Ortopédico Plus,Pediatria,76,0.864,162,2.7,0.132,6,30-49,Urgência
2023,9,Hospital Ortopédico Plus,Clínica Médica,53,0.758,117,1.5,0.111,2,30-49,Urgência
2023,9,Hospital Ortopédico Plus,Neurologia,59,0.731,79,5.1,0.052,2,15-29,Urgência
2023,9,Hospital Ortopédico Plus,Obstetrícia,54,0.549,78,6.5,0.047,1,65+,Eletiva
2023,9,Hospital Saúde Mental,Pediatria,26,0.881,63,6.1,0.089,0,0-14,Urgência
2023,9,Hospital Saúde Mental,Cirurgia Geral,75,0.685,93,7.2,0.066,4,30-49,Eletiva
2023,9,Hospital Saúde Mental,Oncologia,79,0.901,109,3.4,0.149,0,0-14,Urgência
2023,9,Hospital Saúde Mental,Neurologia,21,0.534,29,6.9,0.048,1,50-64,Eletiva
2023,10,Hospital São José,Neurologia,31,0.562,39,5.4,0.094,1,50-64,Urgência
2023,10,Hospital São José,Cardiologia,67,0.844,102,5.4,0.12,4,50-64,Urgência
2023,10,Hospital São José,Clínica Médica,52,0.821,64,7.3,0.093,1,0-14,Urgência
2023,10,Hospital São José,Obstetrícia,43,0.935,86,3.9,0.1,1,0-14,Urgência
2023,10,Hospital Santa Casa,Clínica Médica,74,0.721,90,8.7,0.114,4,0-14,Urgência
2023,10,Hospital Santa Casa,Pediatria,58,0.798,115,1.0,0.051,4,15-29,Urgência
2023,10,Hospital Santa Casa,Obstetrícia,31,0.786,42,8.2,0.102,0,30-49,Urgência
2023,10,Hospital Santa Casa,Neurologia,70,0.794,108,8.0,0.018,0,30-49,Urgência
2023,10,Hospital Santa Casa,Oncologia,21,0.742,44,3.3,0.159,1,50-64,Urgência
2023,10,Hospital Santa Casa,Ortopedia,54,0.604,74,7.9,0.084,2,15-29,Urgência
2023,10,Hospital Regional Norte,Cirurgia Geral,48,0.828,97,8.0,0.063,4,30-49,Eletiva
2023,10,Hospital Regional Norte,Clínica Médica,40,0.656,63,3.5,0.07,0,65+,Eletiva
2023,10,Hospital Regional Norte,Ortopedia,28,0.732,59,6.8,0.083,2,0-14,Urgência
2023,10,Hospital Regional Norte,Obstetrícia,38,0.763,53,4.7,0.103,2,30-49,Urgência
2023,10,Hospital Regional Norte,Cardiologia,62,0.598,110,3.9,0.071,6,30-49,Urgência
2023,10,Hospital Regional Norte,Pediatria,43,0.636,79,2.7,0.165,2,50-64,Urgência
2023,10,Hospital Regional Sul,Pediatria,73,0.74,107,4.1,0.039,2,30-49,Eletiva
2023,10,Hospital Regional Sul,Clínica Médica,60,0.938,118,1.0,,3,30-49,Urgência
2023,10,Hospital Regional Sul,Cirurgia Geral,27,0.714,43,1.9,0.009,3,15-29,Urgência
2023,10,Hospital Regional Sul,Neurologia,41,0.769,73,2.8,0.049,0,30-49,Urgência
2023,10,Hospital Universitário,Obstetrícia,21,0.781,30,5.2,0.061,0,65+,Urgência
2023,10,Hospital Universitário,Ortopedia,28,0.792,47,4.0,0.097,1,65+,Eletiva
2023,10,Hospital Universitário,Oncologia,45,0.826,84,1.0,0.118,3,0-14,Eletiva
2023,10,Hospital Municipal Centro,Pediatria,71,0.574,103,4.9,0.104,3,15-29,Urgência
2023,10,Hospital Municipal Centro,Cardiologia,63,0.806,123,8.6,0.117,1,15-29,Urgência
2023,10,Hospital Municipal Centro,Neurologia,74,0.731,159,6.3,0.048,6,65+,Urgência
2023,10,Hospital Municipal Centro,Obstetrícia,77,0.615,122,5.8,,4,65+,Urgência
2023,10,Hospital Municipal Centro,Clínica Médica,33,0.866,84,3.9,0.118,2,15-29,Urgência
2023,10,Hospital Municipal Leste,Ortopedia,45,0.644,58,4.5,0.094,3,15-29,Urgência
2023,10,Hospital Municipal Leste,Oncologia,27,0.696,47,2.2,0.086,1,30-49,Urgência
2023,10,Hospital Municipal Leste,Cirurgia Geral,20,0.625,28,3.2,0.087,0,15-29,Urgência
2023,10,Hospital Municipal Leste,Neurologia,39,0.786,74,2.7,0.127,4,30-49,Urgência
2023,10,Hospital Maternidade Vida,Neurologia,27,0.632,29,3.6,0.06,0,50-64,Urgência
2023,10,Hospital Maternidade Vida,Oncologia,34,0.669,59,5.3,0.158,1,15-29,Urgência
2023,10,Hospital Maternidade Vida,Pediatria,73,0.682,78,3.0,0.134,3,30-49,Urgência
2023,10,Hospital Pronto-Socorro 24h,Neurologia,20,0.895,33,8.2,0.027,1,30-49,Urgência
2023,10,Hospital Pronto-Socorro 24h,Obstetrícia,69,0.784,130,2.9,0.03,2,50-64,Urgência
2023,10,Hospital Pronto-Socorro 24h,Pediatria,58,0.898,128,8.5,0.095,4,15-29,Urgência
2023,10,Hospital Pronto-Socorro 24h,Oncologia,57,0.599,72,1.0,0.028,3,30-49,Urgência
2023,10,Hospital Pronto-Socorro 24h,Clínica Médica,74,0.488,56,6.7,0.022,2,50-64,Urgência
2023,10,Hospital Clínica Esperança,Pediatria,26,0.688,27,8.0,0.0,1,30-49,Urgência
2023,10,Hospital Clínica Esperança,Clínica Médica,42,0.81,73,5.2,0.122,2,30-49,Eletiva
2023,10,Hospital Clínica Esperança,Obstetrícia,33,0.497,40,3.7,0.076,0,15-29,Urgência
2023,10,Hospital Clínica Esperança,Oncologia,74,0.815,139,6.7,0.115,0,30-49,Urgência
